Corrente do Motor;Taxa da Balanca
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,6;0
27,6;0
27,8;0
27,8;0
27,8;0
27,8;0
27,8;0
27,6;0
27,6;0
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,5;0
27,5;0
27,5;0
27,6;0
27,6;0
27,5;0
27,5;0
27,6;0
27,6;0
27,7;0
27,7;0
27,7;0
27,6;0
27,6;0
27,6;0
27,6;0
27,5;0
27,5;0
27,7;0
27,7;0
27,8;0
27,8;0
27,8;0
27,7;0
27,7;0
27,6;0
27,6;0
27,5;0
27,5;0
27,5;0
27,6;0
27,6;0
27,7;0
27,7;0
27,6;0
27,6;0
27,6;0
27,6;0
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,6;0
27,6;0
27,7;0
27,7;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,5;0
27,5;0
27,6;0
27,6;0
27,7;0
27,7;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,5;0
27,5;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,7;0
27,7;0
27,7;0
27,7;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,7;0
27,7;0
27,8;0
27,8;0
27,8;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,9;0
27,9;0
27,8;0
27,8;0
27,8;0
27,7;0
27,7;0
27,7;0
27,7;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,8;0
27,8;0
27,7;0
27,7;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,9;0
27,9;0
27,8;0
27,8;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,8;0
27,8;0
27,8;0
27,8;0
27,8;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,7;0
27,7;0
27,8;0
27,8;0
27,8;0
27,8;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,8;0
27,8;0
27,7;0
27,7;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,7;0
27,7;0
27,7;0
27,8;0
27,8;0
27,8;0
27,8;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,8;0
27,8;0
27,8;0
27,8;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,8;0
27,8;0
27,8;0
27,8;0
27,8;0
27,8;0
27,8;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,8;0
27,8;0
27,8;0
27,6;0
27,6;0
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,6;0
27,6;0
27,6;0
27,6;0
27,5;0
27,5;0
27,5;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,7;0
27,7;0
27,6;0
27,6;0
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,6;0
27,6;0
27,7;0
27,7;0
27,7;0
27,6;0
27,6;0
27,5;0
27,5;0
27,5;0
27,5;0
27,6;0
27,6;0
27,6;0
27,7;0
27,7;0
27,6;0
27,6;0
27,5;0
27,5;0
27,5;0
27,5;0
27,6;0
27,6;0
27,6;0
27,7;0
27,7;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,5;0
27,5;0
27,6;0
27,6;0
27,6;0
27,6;0
27,7;0
27,7;0
27,6;0
27,6;0
27,6;0
27,1;0
27,1;0
27,4;0
27,4;0
27,3;0
27,3;0
27,5;0
27,5;0
27,6;0
27,6;0
27,6;0
27,5;0
27,5;0
27,4;0
27,4;0
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,8;0
27,8;0
27,6;0
27,6;0
27,6;0
27,5;0
27,5;0
27,5;0
27,5;0
27,6;0
27,6;0
27,6;0
27,7;0
27,7;0
27,6;0
27,6;0
27,6;0
27,6;0
27,5;0
27,5;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,8;0
27,8;0
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,8;0
27,8;0
27,7;0
27,7;0
27,7;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,9;0
27,9;0
27,5;0
27,5;0
27,4;0
27,4;33,89649
27,4;33,89649
27,4;503,1704
27,9;503,1704
27,9;1000,003
27,9;1000,003
28,4;1000,003
28,4;1403,697
29,1;1403,697
29,1;1658,365
28,9;1658,365
28,9;1591,508
28,7;1591,508
28,7;1022,204
28,7;1022,204
28,5;499,853
28,5;499,853
28;499,853
28;243,1434
27,9;243,1434
27,9;118,1057
27,8;118,1057
27,8;62,47681
27,8;62,47681
27,6;402,1197
27,6;402,1197
28,1;402,1197
28,1;1097,992
29,3;1097,992
29,3;1892,364
31,2;1892,364
31,2;2383,328
31,2;2383,328
32,3;2774,772
32,3;2774,772
31,5;2774,772
31,5;3575,779
31,8;3575,779
31,8;5079,803
38;5079,803
38;7049,527
48,3;7049,527
48,3;8511,192
48,3;8511,192
60,6;8511,192
60,6;8269,027
48,3;8269,027
48,3;6122,463
32,9;6122,463
32,9;4913,936
31,7;4913,936
31,7;5472,523
31,7;5472,523
40;6926,021
40;6926,021
53;6926,021
53;8597,442
75,3;8597,442
75,3;9796,783
75,3;9796,783
72,6;10195,88
72,6;10195,88
65,5;10195,88
65,5;9505,368
51,6;9505,368
51,6;8182,266
47,3;8182,266
47,3;7125,571
42,6;7125,571
42,6;6068,62
42,6;6068,62
40,5;6068,62
40,5;5922,913
38,9;5922,913
38,9;7051,825
46,6;7051,825
46,6;8851,601
56,4;8851,601
56,4;10641,17
56,4;10641,17
71,3;10641,17
71,3;11671,58
77,2;11671,58
77,2;11802,23
65;11802,23
65;11184,44
57,2;11184,44
57,2;9243,045
57,2;9243,045
45,1;6781,335
45,1;6781,335
38,9;6781,335
38,9;4221,126
32,9;4221,126
32,9;2515
29,2;2515
29,2;1218,437
27,5;1218,437
27,5;596,5659
27,5;596,5659
27,5;596,5659
27,5;290,6064
27,6;290,6064
27,6;135,4578
28;135,4578
28;65,79386
27,8;65,79386
27,8;31,59982
27,8;31,59982
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;310,7658
28;310,7658
28;529,9643
28;529,9643
28,7;279,3786
28,7;279,3786
28,2;279,3786
28,2;140,8164
27,7;140,8164
27,7;66,04935
27,6;66,04935
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,8;0
27,8;0
27,8;0
27,8;0
27,8;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,8;0
27,8;0
27,8;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,8;0
27,8;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,7;0
27,7;0
27,8;0
27,8;0
27,8;0
27,8;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,7;0
27,7;0
27,8;0
27,8;0
28;0
28;0
28;0
27,8;0
27,8;0
27,7;0
27,7;0
27,6;0
27,6;0
27,7;0
27,7;0
27,8;0
27,8;0
27,8;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,7;0
27,7;0
27,8;0
27,8;0
27,7;0
27,7;0
27,7;0
27,6;0
27,6;0
27,5;0
27,5;0
27,7;0
27,7;0
27,9;0
27,9;0
27,9;0
27,8;0
27,8;0
27,7;0
27,7;0
27,6;0
27,6;0
27,6;0
27,6;0
27,8;0
27,8;0
27,8;0
27,9;0
27,9;0
27,6;0
27,6;0
27,8;0
27,8;0
27,6;0
27,6;364,8637
27,6;364,8637
28;697,3615
28;697,3615
28,7;697,3615
28,7;846,3859
29,1;846,3859
29,1;1035,984
29,1;1035,984
28,7;1018,631
28,7;1018,631
28,2;933,9121
28,2;933,9121
28,5;933,9121
28,5;836,689
28,7;836,689
28,7;738,7006
28,9;738,7006
28,9;723,1346
28,5;723,1346
28,5;652,9604
28,5;652,9604
28,3;652,9604
28,3;368,9464
27,7;368,9464
27,7;1037,26
28,2;1037,26
28,2;2201,896
36,7;2201,896
36,7;3764,356
36,7;3764,356
43,6;5041,525
43,6;5041,525
46,3;5041,525
46,3;5175,75
39,9;5175,75
39,9;3521,936
34,4;3521,936
34,4;2052,616
34,4;2052,616
28,9;2025,822
28,9;2025,822
28,7;2025,822
28,7;3448,955
35,4;3448,955
35,4;5333,195
35,4;5333,195
39,7;6845,129
39,7;6845,129
55,7;7913,308
55,7;7913,308
57,1;7913,308
57,1;8801,585
62,9;8801,585
62,9;9724,567
71,8;9724,567
71,8;10366,34
69,9;10366,34
69,9;10686,08
69,9;10686,08
65,6;10686,08
65,6;10228,8
60,6;10228,8
60,6;9366,552
52,5;9366,552
52,5;8801,585
52,5;8801,585
54,1;8801,585
54,1;8503,281
58,3;8503,281
58,3;8554,062
54,3;8554,062
54,3;8563,248
55,5;8563,248
55,5;8410,141
55,5;8410,141
54,6;8704,618
54,6;8704,618
59,8;9368,848
59,8;9368,848
75,1;9368,848
75,1;10072,38
73,9;10072,38
73,9;10602,38
69,3;10602,38
69,3;10491,63
69,3;10491,63
61;10491,63
61;9708,746
53;9708,746
53;9322,149
60,5;9322,149
60,5;9717,677
71,9;9717,677
71,9;10309,95
71,9;10309,95
77,3;10309,95
77,3;10514,86
69,5;10514,86
69,5;10217,57
57,3;10217,57
57,3;9183,844
57,3;9183,844
56,6;7086,273
56,6;7086,273
38,2;4386,992
38,2;4386,992
31,9;4386,992
31,9;2784,724
28,1;2784,724
28,1;2463,709
28,6;2463,709
28,6;2862,553
28,6;2862,553
30,3;3323,917
30,3;3323,917
35,3;3323,917
35,3;3501,521
36,5;3501,521
36,5;2614,265
33,8;2614,265
33,8;2087,065
28,2;2087,065
28,2;1717,311
28,2;1717,311
29;1717,311
29;1933,448
30,9;1933,448
30,9;3719,955
44,4;3719,955
44,4;6440,67
72;6440,67
72;8209,314
72;8209,314
67,2;8209,314
67,2;9549,004
75,2;9549,004
75,2;10028,23
53,8;10028,23
53,8;8789,593
45;8789,593
45;6679,008
45;6679,008
40,1;5933,886
40,1;5933,886
39,7;5933,886
39,7;6360,799
46,2;6360,799
46,2;7407,033
46,2;7407,033
57,3;8316,234
57,3;8316,234
61,2;8316,234
61,2;8628,829
52,9;8628,829
52,9;8059,78
45,6;8059,78
45,6;7155,427
38,2;7155,427
38,2;6175,795
38,2;6175,795
37;4640,129
37;4640,129
30,4;4640,129
30,4;3294,827
29,3;3294,827
29,3;2707,15
29,3;2707,15
29,3;3168,003
29,3;3168,003
32,5;3168,003
32,5;4337,743
36,6;4337,743
36,6;4716,683
39,9;4716,683
39,9;4641,661
39,9;4641,661
34,9;5288,538
34,9;5288,538
35,7;5288,538
35,7;6465,934
56,4;6465,934
56,4;7692,833
58,9;7692,833
58,9;8682,417
62;8682,417
62;9607,95
65,2;9607,95
65,2;10259,17
65,2;10259,17
65;10259,17
65;10625,86
67,8;10625,86
67,8;10612,59
59,5;10612,59
59,5;10418,91
61,7;10418,91
61,7;10415,59
61,7;10415,59
63,4;10556,71
63,4;10556,71
64,9;10556,71
64,9;10667,2
65;10667,2
65;10451,83
60,2;10451,83
60,2;10008,07
60,2;10008,07
60,7;9742,43
60,7;9742,43
60,6;9742,43
60,6;9815,666
59,5;9815,666
59,5;9868,232
59,7;9868,232
59,7;9914,931
59,7;9914,931
61,1;9691,139
61,1;9691,139
59,3;9691,139
59,3;9413,249
56,8;9413,249
56,8;9332,612
56,9;9332,612
56,9;9514,811
56,9;9514,811
60,1;9776,369
60,1;9776,369
63,2;9776,369
63,2;10045,58
65,8;10045,58
65,8;10129,54
62,4;10129,54
62,4;9967,242
62,4;9967,242
58,6;9850,115
58,6;9850,115
57,3;9850,115
57,3;9928,2
60,5;9928,2
60,5;10396,96
68,8;10396,96
68,8;10699,61
65,9;10699,61
65,9;10272,69
65,9;10272,69
61,7;10272,69
61,7;9417,842
51,3;9417,842
51,3;9041,964
51,4;9041,964
51,4;9126,173
51,4;9126,173
52,9;9591,619
52,9;9591,619
63,3;9591,619
63,3;9952,952
64;9952,952
64;10193,08
59,2;10193,08
59,2;10483,72
59,2;10483,72
63;10678,68
63;10678,68
65,6;10793,51
65,6;10793,51
67,2;10793,51
67,2;10674,34
61,5;10674,34
61,5;10171,13
56,1;10171,13
56,1;9561,763
56,1;9561,763
53,4;9068,502
53,4;9068,502
51,6;9068,502
51,6;8082,236
46,8;8082,236
46,8;6166,609
37,9;6166,609
37,9;4604,149
37,9;4604,149
33,2;4604,149
33,2;3847,544
32,1;3847,544
32,1;3405,319
31;3405,319
31;3019,999
31,3;3019,999
31,3;2723,991
30,2;2723,991
30,2;2495,862
30,2;2495,862
31;2495,862
31;2229,2
30,4;2229,2
30,4;2205,979
29,6;2205,979
29,6;2258,801
29,6;2258,801
29,2;1995,201
29,2;1995,201
28,9;1995,201
28,9;1799,734
29,3;1799,734
29,3;1815,045
29,4;1815,045
29,4;2491,779
29,4;2491,779
30,6;3852,392
30,6;3852,392
44,9;3852,392
44,9;5088,223
44,2;5088,223
44,2;4814,161
37,3;4814,161
37,3;3916,952
33,6;3916,952
33,6;4395,668
33,6;4395,668
39,6;4395,668
39,6;5392,396
44,8;5392,396
44,8;6566,729
51,1;6566,729
51,1;8031,966
66,1;8031,966
66,1;9369,613
66,1;9369,613
68,7;10240,28
68,7;10240,28
68,3;10240,28
68,3;10126,99
57,9;10126,99
57,9;9217,781
57,9;9217,781
50,3;8789,847
50,3;8789,847
53,1;9049,364
53,1;9049,364
59,8;9049,364
59,8;9267,031
63,6;9267,031
63,6;9743,45
68,8;9743,45
68,8;10133,11
66,4;10133,11
66,4;10343,12
66,4;10343,12
61,6;10343,12
61,6;10419,42
65;10419,42
65;10123,92
56,7;10123,92
56,7;9658,476
56,7;9658,476
59,5;9298,674
59,5;9298,674
62,3;8357,574
62,3;8357,574
52;8357,574
52;7008,188
39,1;7008,188
39,1;5231,378
39,1;5231,378
35,1;5231,378
35,1;3080,732
27,7;3080,732
27,7;1471,319
27,1;1471,319
27,1;717,2654
27,1;717,2654
27,1;344,4492
27;344,4492
27;238,8052
27;238,8052
27,2;1118,407
27,2;1118,407
29,4;1118,407
29,4;2828,615
36,5;2828,615
36,5;5108,893
50;5108,893
50;7164,613
50;7164,613
64,5;8542,579
64,5;8542,579
66;8542,579
66;9295,101
58,4;9295,101
58,4;9438,256
58,4;9438,256
58,4;9152,2
58,4;9152,2
60;9152,2
60;9026,143
60,3;9026,143
60,3;9014,915
58,6;9014,915
58,6;9068,758
58,6;9068,758
58,6;9283,873
58,6;9283,873
68,2;9283,873
68,2;9673,276
65;9673,276
65;9933,559
63,3;9933,559
63,3;9840,418
56,2;9840,418
56,2;9407,891
54,4;9407,891
54,4;9434,684
54,4;9434,684
63,7;9434,684
63,7;9688,332
62,2;9688,332
62,2;10023,64
72,5;10023,64
72,5;10350,52
69,5;10350,52
69,5;9706,705
69,5;9706,705
49,2;9706,705
49,2;8521,144
46,6;8521,144
46,6;8138,63
62,5;8138,63
62,5;9032,521
64,3;9032,521
64,3;9984,084
64,3;9984,084
75,4;10788,41
75,4;10788,41
78,6;10788,41
78,6;11251,3
81,3;11251,3
81,3;10454,89
81,3;10454,89
59,7;7698,702
59,7;7698,702
38,9;5607,768
38,9;5607,768
43,2;5607,768
43,2;6100,008
60,1;6100,008
60,1;7637,205
60,1;7637,205
74;8798,778
74;8798,778
66,7;8798,778
66,7;9339,503
50,6;9339,503
50,6;7763,008
39,8;7763,008
39,8;5822,118
34,9;5822,118
34,9;4053,219
34,9;4053,219
29,2;2364,189
29,2;2364,189
27,4;2364,189
27,4;1168,932
26,6;1168,932
26,6;885,4283
27,3;885,4283
27,3;1738,491
27,3;1738,491
30,3;2490,758
30,3;2490,758
33,2;2762,269
33,2;2762,269
32,8;2762,269
32,8;3417,313
33,3;3417,313
33,3;4752,408
33,3;4752,408
38,3;6503,7
38,3;6503,7
48,2;6503,7
48,2;7996,496
63,2;7996,496
63,2;9046,302
61,9;9046,302
61,9;9519,403
61,9;9519,403
62,2;9736,815
62,2;9736,815
58,7;9736,815
58,7;9838,887
60,5;9838,887
60,5;10096,62
67,2;10096,62
67,2;10659,8
71;10659,8
71;10803,21
71;10803,21
65,2;10467,14
65,2;10467,14
58,7;10467,14
58,7;10081,56
55,8;10081,56
55,8;9989,188
55,8;9989,188
61,7;10025,93
61,7;10025,93
62,6;10043,29
62,6;10043,29
59,8;10043,29
59,8;9803,418
60,5;9803,418
60,5;9530,376
60,5;9530,376
55,1;9459,437
55,1;9459,437
57,8;9459,437
57,8;9502,816
60,9;9502,816
60,9;9687,056
62,7;9687,056
62,7;9800,866
62,7;9800,866
62,7;9821,28
60,8;9821,28
60,8;9808,266
60,8;9808,266
59,1;9808,266
59,1;9803,927
57,6;9803,927
57,6;9737,07
58,3;9737,07
58,3;9815,41
58,3;9815,41
63,3;9815,41
63,3;9978,215
62,9;9978,215
62,9;10018,02
59,4;10018,02
59,4;9993,27
57,9;9993,27
57,9;9901,406
57,9;9901,406
58,3;9768,713
58,3;9768,713
57,5;9768,713
57,5;9677,104
59,4;9677,104
59,4;9666,386
61,9;9666,386
61,9;9835,57
61,1;9835,57
61,1;10095,09
61,1;10095,09
62,5;10339,29
62,5;10339,29
61,4;10339,29
61,4;10497,25
64,8;10497,25
64,8;10347,97
59,5;10347,97
59,5;9782,493
59,5;9782,493
55,9;9782,493
55,9;9351,496
57,3;9351,496
57,3;9511,237
61,3;9511,237
61,3;10025,93
68,9;10025,93
68,9;10479,9
68,9;10479,9
67,2;10420,69
67,2;10420,69
63,2;10420,69
63,2;9876,908
53;9876,908
53;9073,605
51,2;9073,605
51,2;8627,808
51,2;8627,808
57,9;8784,489
57,9;8784,489
59,2;8784,489
59,2;9437,235
67,8;9437,235
67,8;9833,273
63,3;9833,273
63,3;9728,14
56,1;9728,14
56,1;9311,178
56,1;9311,178
53,5;9087,896
53,5;9087,896
54;9087,896
54;9316,791
62,1;9316,791
62,1;9605,397
62,1;9605,397
68,3;9889,668
68,3;9889,668
64;9987,656
64;9987,656
58,1;9987,656
58,1;9388,497
51,5;9388,497
51,5;8324,401
48;8324,401
48;7574,941
48;7574,941
46,6;6178,857
46,6;6178,857
41;6178,857
41;4366,067
33,4;4366,067
33,4;2556,084
33,4;2556,084
28,1;1311,832
28,1;1311,832
26,9;661,6365
26,9;661,6365
27,1;661,6365
27,1;321,483
27,1;321,483
27,1;366,1396
28,1;366,1396
28,1;1256,203
28,1;1256,203
28,7;1930,641
28,7;1930,641
30,4;1930,641
30,4;2334,589
31,5;2334,589
31,5;2624,217
32,5;2624,217
32,5;2555,574
32,5;2555,574
32,2;2622,43
32,2;2622,43
31,5;2622,43
31,5;2773,496
31,5;2773,496
31,5;2846,988
32,2;2846,988
32,2;2877,865
32,2;2877,865
33,2;2903,127
33,2;2903,127
33,6;2982,232
33,6;2982,232
35,4;2982,232
35,4;3215,976
34,7;3215,976
34,7;3371,636
35,4;3371,636
35,4;3092,725
35,4;3092,725
32,5;2942,68
32,5;2942,68
31,7;2942,68
31,7;2102,121
29,5;2102,121
29,5;1133,462
29,5;1133,462
27,3;543,4888
27,3;543,4888
26,9;268,1508
26,9;268,1508
26,9;268,1508
26,9;129,5886
27,2;129,5886
27,2;69,11131
27,2;69,11131
27,2;32,62061
27,2;32,62061
27,1;0
27,1;0
27;0
27;0
26,9;0
26,9;0
26,9;0
27,1;0
27,1;0
27,2;0
27,2;0
27,3;0
27,3;0
27,1;0
27,1;0
27;0
27;0
27,1;0
27,1;369,7121
27,1;369,7121
27,1;198,742
27,1;198,742
27,3;198,742
27,3;99,4777
27,1;99,4777
27,1;47,16587
27,1;47,16587
27,1;0
27,1;0
26,9;0
26,9;0
26,9;0
26,9;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27;0
27;0
26,9;0
26,9;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
26,9;0
26,9;0
26,9;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27;0
27;0
27;0
27;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27;0
27;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
26,9;0
26,9;0
26,8;0
26,8;0
26,8;0
26,8;0
26,8;0
26,9;0
26,9;0
27;0
27;0
27,1;0
27,1;0
27,1;0
26,8;0
26,8;0
26,8;0
26,8;0
26,9;0
26,9;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
26,9;0
26,9;0
26,8;0
26,8;0
26,9;0
26,9;0
26,9;0
26,9;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
26,9;0
26,9;0
27;0
27;0
26,8;0
26,8;0
26,8;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27;0
27;0
26,9;0
26,9;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
26,9;0
26,9;0
26,8;0
26,8;0
26,8;0
27,1;0
27,1;0
27,2;0
27,2;0
27,1;0
27,1;0
26,9;0
26,9;0
26,9;0
26,9;0
26,9;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27;0
27;0
27;0
27;0
27;0
27;0
27;0
27,1;0
27,1;0
27,1;0
27,1;0
27;0
27;0
27;0
27;0
27;0
27;0
27;0
27,1;0
27,1;0
27,2;0
27,2;0
27;0
27;0
27;0
27;0
27;0
26,9;0
26,9;0
27;0
27;0
27,2;0
27,2;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27;0
27;0
26,9;0
26,9;0
26,9;0
27,1;0
27,1;0
27,3;0
27,3;0
27,2;0
27,2;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
26,9;0
26,9;0
27,2;0
27,2;0
27,1;0
27,1;0
26,9;0
26,9;0
26,9;0
26,9;0
26,9;0
26,9;0
26,9;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27;0
27;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27;0
27;0
27,2;0
27,2;0
27,1;0
27,1;0
26,8;0
26,8;0
27,1;0
27,1;0
27,1;0
27;0
27;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27;0
27;0
27,2;0
27,2;0
27,2;0
27,2;0
27,2;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27;0
27;0
27;0
27;0
27;0
27,1;0
27,1;0
27,2;0
27,2;0
27;0
27;0
27;0
27;0
27;0
27,1;0
27,1;0
27,2;0
27,2;0
27,6;736,6591
27,6;736,6591
28,4;1791,824
28,4;1791,824
28,4;2752,827
30,3;2752,827
30,3;2752,827
37,6;3621,2
37,6;3621,2
35;3911,849
35;3911,849
33,7;2625,748
33,7;2625,748
28,3;1875,522
28,3;1875,522
28,3;1875,522
28,5;2277,173
28,5;2277,173
30,4;3284,875
30,4;3284,875
38,4;4876,68
38,4;4876,68
38,4;7152,109
47,5;7152,109
47,5;8848,538
73,9;8848,538
73,9;8848,538
71,3;9833,783
71,3;9833,783
65,9;9772,796
65,9;9772,796
55,7;8682,927
55,7;8682,927
55,7;8682,927
48,1;8118,727
48,1;8118,727
57,7;8513,999
57,7;8513,999
60,7;8759,991
60,7;8759,991
60,7;9087,896
57,8;9087,896
57,8;9701,602
60,2;9701,602
60,2;9701,602
71,7;10442,64
71,7;10442,64
72,7;10683,02
72,7;10683,02
54,3;10188,23
54,3;10188,23
54,3;10188,23
62,2;9902,427
62,2;9902,427
59,6;9910,847
59,6;9910,847
56,7;9894,771
56,7;9894,771
64,1;9958,056
64,1;9958,056
64,1;10141,27
61,9;10141,27
61,9;10141,27
66,3;10327,3
66,3;10327,3
63;10359,2
63;10359,2
61,4;10285,19
61,4;10285,19
61,4;9930,496
56,7;9930,496
56,7;9930,496
56,7;9664,345
56,7;9664,345
67,9;9841,184
67,9;9841,184
64,6;10022,87
64,6;10022,87
64,6;9909,062
58,5;9909,062
58,5;9909,062
54,9;9731,967
54,9;9731,967
60,4;9545,688
60,4;9545,688
55,8;9446,933
55,8;9446,933
59,1;9637,041
59,1;9637,041
59,1;9637,041
61,7;9837,101
61,7;9837,101
59,4;9998,119
59,4;9998,119
58,8;10054
58,8;10054
58,8;10022,36
61,4;10022,36
61,4;10022,36
62,3;10049,92
62,3;10049,92
66,9;10071,87
66,9;10071,87
58,7;9763,354
58,7;9763,354
58,7;9771,01
55;9771,01
55;9628,109
58,7;9628,109
58,7;9628,109
54,4;9367,062
54,4;9367,062
62,2;9453,822
62,2;9453,822
60,4;9501,285
60,4;9501,285
60,4;9501,285
58,4;9698,539
58,4;9698,539
63,5;9802,396
63,5;9802,396
60,2;9566,356
60,2;9566,356
55;9443,104
55;9443,104
59,4;9443,104
59,4;9465,05
59,4;9465,05
64,6;9208,085
64,6;9208,085
55,4;8401,465
55,4;8401,465
42,5;7111,791
42,5;7111,791
42,5;6219,175
38,2;6219,175
38,2;6219,175
37,8;5055,306
37,8;5055,306
31,4;3489,528
31,4;3489,528
29,3;2923,286
29,3;2923,286
29;3377,76
29;3377,76
29;3377,76
32,5;3748,279
32,5;3748,279
34,7;3532,398
34,7;3532,398
33,8;3720,465
33,8;3720,465
33,8;4933,585
38,7;4933,585
38,7;4933,585
50,4;6577,192
50,4;6577,192
55,6;7902,591
55,6;7902,591
59,3;8788,061
59,3;8788,061
59;9316,537
59;9316,537
59;9909,062
62;9909,062
62;9909,062
68,7;10562,83
68,7;10562,83
67,7;11003,78
67,7;11003,78
67,7;10861,13
58,7;10861,13
58,7;10395,94
55,6;10395,94
55,6;10395,94
54,8;9783,003
54,8;9783,003
57,6;9569,418
57,6;9569,418
57,6;9671,489
59,5;9671,489
59,5;9839,652
59,2;9839,652
59,2;9839,652
58,5;9960,097
58,5;9960,097
57,8;10003,99
57,8;10003,99
61,4;10055,02
61,4;10055,02
62,9;10098,66
62,9;10098,66
62,9;10098,66
60,9;10125,71
60,9;10125,71
58,6;10156,07
58,6;10156,07
61,6;10242,58
61,6;10242,58
61,6;10312,5
63,3;10312,5
63,3;10312,5
62,1;10173,68
62,1;10173,68
57,6;9953,973
57,6;9953,973
56,3;9868,743
56,3;9868,743
56,3;9929,986
58,9;9929,986
58,9;9929,986
65,6;10169,85
65,6;10169,85
64,3;10378,08
64,3;10378,08
64,7;10229,31
64,7;10229,31
54,7;9822,301
54,7;9822,301
54,7;9439,787
54;9439,787
54;9439,787
53,6;9275,197
53,6;9275,197
55,7;9476,788
55,7;9476,788
62,6;9915,441
62,6;9915,441
62,6;10252,79
66;10252,79
66;10252,79
